step,beta,energy,rho,type
4988,10.0271,208,10337.5,fracture_detected
4989,10.0291,208,55168.7,step
4989,10.0291,208,55168.7,fracture_detected
4990,10.0311,208,55190.7,step
4990,10.0311,208,55190.7,fracture_detected
4991,10.0331,208,35047.7,step
4991,10.0331,208,35047.7,fracture_detected
4992,10.0351,208,80909.9,step
4992,10.0351,208,80909.9,fracture_detected
4993,10.0371,208,90528.4,step
4993,10.0371,208,90528.4,fracture_detected
4994,10.0391,208,10320.5,step
4994,10.0391,208,10320.5,fracture_detected
4995,10.041,208,96093.7,step
4995,10.041,208,96093.7,fracture_detected
4996,10.043,208,60302,step
4996,10.043,208,60302,fracture_detected
4997,10.045,208,91091.4,step
4997,10.045,208,91091.4,fracture_detected
4998,10.047,208,85561.2,step
4998,10.047,208,85561.2,fracture_detected
4999,10.049,208,111325,step
4999,10.049,208,111325,fracture_detected
5000,10.051,208,264.022,step
5000,10.051,208,264.022,fracture_detected
5001,10.053,208,35443,step
5001,10.053,208,35443,fracture_detected
5002,10.055,208,70988.4,step
5002,10.055,208,70988.4,fracture_detected
5003,10.057,208,54966.4,step
5003,10.057,208,54966.4,fracture_detected
5004,10.059,208,20477,step
5004,10.059,208,20477,fracture_detected
5005,10.0609,208,121062,step
5005,10.0609,208,121062,fracture_detected
5006,10.0629,208,71027.4,step
5006,10.0629,208,71027.4,fracture_detected
5007,10.0649,208,5311.25,step
5007,10.0649,208,5311.25,fracture_detected
5008,10.0669,208,19978,step
5008,10.0669,208,19978,fracture_detected
5009,10.0689,208,15428.7,step
5009,10.0689,208,15428.7,fracture_detected
5010,10.0709,208,4965.97,step
5010,10.0709,208,4965.97,fracture_detected
5011,10.0729,208,39886.7,step
5011,10.0729,208,39886.7,fracture_detected
5012,10.0749,208,66056.2,step
5012,10.0749,208,66056.2,fracture_detected
5013,10.0769,208,260,step
5013,10.0769,208,260,fracture_detected
5014,10.0789,208,65575.2,step
5014,10.0789,208,65575.2,fracture_detected
5015,10.0808,208,20014,step
5015,10.0808,208,20014,fracture_detected
5016,10.0828,208,10375.5,step
5016,10.0828,208,10375.5,fracture_detected
5017,10.0848,208,4822.25,step
5017,10.0848,208,4822.25,fracture_detected
5018,10.0868,208,55994.7,step
5018,10.0868,208,55994.7,fracture_detected
5019,10.0888,208,40299,step
5019,10.0888,208,40299,fracture_detected
5020,10.0908,208,5317.23,step
5020,10.0908,208,5317.23,fracture_detected
5021,10.0928,208,248.021,step
5021,10.0928,208,248.021,fracture_detected
5022,10.0948,208,20188.7,step
5022,10.0948,208,20188.7,fracture_detected
5023,10.0968,208,30187.5,step
5023,10.0968,208,30187.5,fracture_detected
5024,10.0988,208,91930.7,step
5024,10.0988,208,91930.7,fracture_detected
5025,10.1008,208,60639,step
5025,10.1008,208,60639,fracture_detected
5026,10.1027,208,50510.5,step
5026,10.1027,208,50510.5,fracture_detected
5027,10.1047,208,25144.2,step
5027,10.1047,208,25144.2,fracture_detected
5028,10.1067,208,51019.5,step
5028,10.1067,208,51019.5,fracture_detected
5029,10.1087,208,127228,step
5029,10.1087,208,127228,fracture_detected
5030,10.1107,208,81011.9,step
5030,10.1107,208,81011.9,fracture_detected
5031,10.1127,208,9906.49,step
5031,10.1127,208,9906.49,fracture_detected
5032,10.1147,208,55650.7,step
5032,10.1147,208,55650.7,fracture_detected
5033,10.1167,208,111588,step
5033,10.1167,208,111588,fracture_detected
5034,10.1187,208,112074,step
5034,10.1187,208,112074,fracture_detected
5035,10.1207,208,46010.2,step
5035,10.1207,208,46010.2,fracture_detected
5036,10.1226,208,30265.5,step
5036,10.1226,208,30265.5,fracture_detected
5037,10.1246,208,246,step
5037,10.1246,208,246,fracture_detected
5038,10.1266,208,71481.4,step
5038,10.1266,208,71481.4,fracture_detected
5039,10.1286,208,162596,step
5039,10.1286,208,162596,fracture_detected
5040,10.1306,208,107123,step
5040,10.1306,208,107123,fracture_detected
5041,10.1326,208,25705.2,step
5041,10.1326,208,25705.2,fracture_detected
5042,10.1346,208,35391.7,step
5042,10.1346,208,35391.7,fracture_detected
5043,10.1366,208,15526.8,step
5043,10.1366,208,15526.8,fracture_detected
5044,10.1386,208,15032.7,step
5044,10.1386,208,15032.7,fracture_detected
5045,10.1406,208,76675.7,step
5045,10.1406,208,76675.7,fracture_detected
5046,10.1425,208,4834.25,step
5046,10.1425,208,4834.25,fracture_detected
5047,10.1445,208,5358.25,step
5047,10.1445,208,5358.25,fracture_detected
5048,10.1465,208,15032.7,step
5048,10.1465,208,15032.7,fracture_detected
5049,10.1485,208,55832.7,step
5049,10.1485,208,55832.7,fracture_detected
5050,10.1505,208,35453.7,step
5050,10.1505,208,35453.7,fracture_detected
5051,10.1525,208,122671,step
5051,10.1525,208,122671,fracture_detected
5052,10.1545,208,127291,step
5052,10.1545,208,127291,fracture_detected
5053,10.1565,208,112511,step
5053,10.1565,208,112511,fracture_detected
5054,10.1585,208,127344,step
5054,10.1585,208,127344,fracture_detected
5055,10.1605,208,30868.5,step
5055,10.1605,208,30868.5,fracture_detected
5056,10.1624,208,148324,step
5056,10.1624,208,148324,fracture_detected
5057,10.1644,208,122302,step
5057,10.1644,208,122302,fracture_detected
5058,10.1664,208,97304.7,step
5058,10.1664,208,97304.7,fracture_detected
5059,10.1684,208,101918,step
5059,10.1684,208,101918,fracture_detected
5060,10.1704,208,56459.7,step
5060,10.1704,208,56459.7,fracture_detected
5061,10.1724,208,61077,step
5061,10.1724,208,61077,fracture_detected
5062,10.1744,208,56480.7,step
5062,10.1744,208,56480.7,fracture_detected
5063,10.1764,208,55988.7,step
5063,10.1764,208,55988.7,fracture_detected
5064,10.1784,208,82073.9,step
5064,10.1784,208,82073.9,fracture_detected
5065,10.1804,208,56005.7,step
5065,10.1804,208,56005.7,fracture_detected
5066,10.1823,208,30446.5,step
5066,10.1823,208,30446.5,fracture_detected
5067,10.1843,208,71886.4,step
5067,10.1843,208,71886.4,fracture_detected
5068,10.1863,208,91869.4,step
5068,10.1863,208,91869.4,fracture_detected
5069,10.1883,208,66791.2,step
5069,10.1883,208,66791.2,fracture_detected
5070,10.1903,208,9986.49,step
5070,10.1903,208,9986.49,fracture_detected
5071,10.1923,208,45839.2,step
5071,10.1923,208,45839.2,fracture_detected
5072,10.1943,208,30976.5,step
5072,10.1943,208,30976.5,fracture_detected
5073,10.1963,208,5372.25,step
5073,10.1963,208,5372.25,fracture_detected
5074,10.1983,208,36119.7,step
5074,10.1983,208,36119.7,fracture_detected
5075,10.2003,208,5382.25,step
5075,10.2003,208,5382.25,fracture_detected
5076,10.2023,208,71509.4,step
5076,10.2023,208,71509.4,fracture_detected
5077,10.2042,208,46040.9,step
5077,10.2042,208,46040.9,fracture_detected
5078,10.2062,208,5729.53,step
5078,10.2062,208,5729.53,fracture_detected
5079,10.2082,208,56167.7,step
5079,10.2082,208,56167.7,fracture_detected
5080,10.2102,208,97717.7,step
5080,10.2102,208,97717.7,fracture_detected
5081,10.2122,208,128019,step
5081,10.2122,208,128019,fracture_detected
5082,10.2142,208,72088.4,step
5082,10.2142,208,72088.4,fracture_detected
5083,10.2162,208,113182,step
5083,10.2162,208,113182,fracture_detected
5084,10.2182,208,174291,step
5084,10.2182,208,174291,fracture_detected
5085,10.2202,208,87538.2,step
5085,10.2202,208,87538.2,fracture_detected
5086,10.2222,208,87060.2,step
5086,10.2222,208,87060.2,fracture_detected
5087,10.2241,208,36199.7,step
5087,10.2241,208,36199.7,fracture_detected
5088,10.2261,208,5384.26,step
5088,10.2261,208,5384.26,fracture_detected
5089,10.2281,208,41361,step
5089,10.2281,208,41361,fracture_detected
5090,10.2301,208,56287.7,step
5090,10.2301,208,56287.7,fracture_detected
5091,10.2321,208,5385.25,step
5091,10.2321,208,5385.25,fracture_detected
5092,10.2341,208,20814,step
5092,10.2341,208,20814,fracture_detected
5093,10.2361,208,51183.5,step
5093,10.2361,208,51183.5,fracture_detected
5094,10.2381,208,10527.5,step
5094,10.2381,208,10527.5,fracture_detected
5095,10.2401,208,46548.2,step
5095,10.2401,208,46548.2,fracture_detected
5096,10.2421,208,61505,step
5096,10.2421,208,61505,fracture_detected
5097,10.244,208,82593.9,step
5097,10.244,208,82593.9,fracture_detected
5098,10.246,208,61525,step
5098,10.246,208,61525,fracture_detected
5099,10.248,208,128973,step
5099,10.248,208,128973,fracture_detected
5100,10.25,208,40935,step
5100,10.25,208,40935,fracture_detected
5101,10.252,208,71858.4,step
5101,10.252,208,71858.4,fracture_detected
5102,10.254,208,87833.2,step
5102,10.254,208,87833.2,fracture_detected
5103,10.256,208,51270.5,step
5103,10.256,208,51270.5,fracture_detected
5104,10.258,208,35827.7,step
5104,10.258,208,35827.7,fracture_detected
5105,10.26,208,51449.2,step
5105,10.26,208,51449.2,fracture_detected
5106,10.262,208,25178,step
5106,10.262,208,25178,fracture_detected
5107,10.2639,208,20879,step
5107,10.2639,208,20879,fracture_detected
5108,10.2659,208,254,step
5108,10.2659,208,254,fracture_detected
5109,10.2679,208,15383.5,step
5109,10.2679,208,15383.5,fracture_detected
5110,10.2699,208,40676.7,step
5110,10.2699,208,40676.7,fracture_detected
5111,10.2719,208,41041,step
5111,10.2719,208,41041,fracture_detected
5112,10.2739,208,72512.4,step
5112,10.2739,208,72512.4,fracture_detected
5113,10.2759,208,20398,step
5113,10.2759,208,20398,fracture_detected
5114,10.2779,208,35898.7,step
5114,10.2779,208,35898.7,fracture_detected
5115,10.2799,208,67392.2,step
5115,10.2799,208,67392.2,fracture_detected
5116,10.2819,208,41073,step
5116,10.2819,208,41073,fracture_detected
5117,10.2838,208,26085.2,step
5117,10.2838,208,26085.2,fracture_detected
5118,10.2858,208,25587.2,step
5118,10.2858,208,25587.2,fracture_detected
5119,10.2878,208,67449.2,step
5119,10.2878,208,67449.2,fracture_detected
5120,10.2898,208,41100,step
5120,10.2898,208,41100,fracture_detected
5121,10.2918,208,4917.25,step
5121,10.2918,208,4917.25,fracture_detected
5122,10.2938,208,20436,step
5122,10.2938,208,20436,fracture_detected
5123,10.2958,208,72176.4,step
5123,10.2958,208,72176.4,fracture_detected
5124,10.2978,208,93371.4,step
5124,10.2978,208,93371.4,fracture_detected
5125,10.2998,208,20796.2,step
5125,10.2998,208,20796.2,fracture_detected
5126,10.3018,208,77892.7,step
5126,10.3018,208,77892.7,fracture_detected
5127,10.3038,208,87400.9,step
5127,10.3038,208,87400.9,fracture_detected
5128,10.3057,208,61892,step
5128,10.3057,208,61892,fracture_detected
5129,10.3077,208,93461.4,step
5129,10.3077,208,93461.4,fracture_detected
5130,10.3097,208,253,step
5130,10.3097,208,253,fracture_detected
5131,10.3117,208,41197,step
5131,10.3117,208,41197,fracture_detected
5132,10.3137,208,15791.7,step
5132,10.3137,208,15791.7,fracture_detected
5133,10.3157,208,67630.2,step
5133,10.3157,208,67630.2,fracture_detected
5134,10.3177,208,10629.5,step
5134,10.3177,208,10629.5,fracture_detected
5135,10.3197,208,36382,step
5135,10.3197,208,36382,fracture_detected
5136,10.3217,208,87561.9,step
5136,10.3217,208,87561.9,fracture_detected
5137,10.3237,208,46924.2,step
5137,10.3237,208,46924.2,fracture_detected
5138,10.3256,208,46942.2,step
5138,10.3256,208,46942.2,fracture_detected
5139,10.3276,208,113906,step
5139,10.3276,208,113906,fracture_detected
5140,10.3296,208,26186.2,step
5140,10.3296,208,26186.2,fracture_detected
5141,10.3316,208,10622.5,step
5141,10.3316,208,10622.5,fracture_detected
5142,10.3336,208,25719.2,step
5142,10.3336,208,25719.2,fracture_detected
5143,10.3356,208,10149.5,step
5143,10.3356,208,10149.5,fracture_detected
5144,10.3376,208,4959.25,step
5144,10.3376,208,4959.25,fracture_detected
5145,10.3396,208,15351.7,step
5145,10.3396,208,15351.7,fracture_detected
5146,10.3416,208,83370.9,step
5146,10.3416,208,83370.9,fracture_detected
5147,10.3436,208,15838.7,step
5147,10.3436,208,15838.7,fracture_detected
5148,10.3455,208,30939.5,step
5148,10.3455,208,30939.5,fracture_detected
5149,10.3475,208,26240.2,step
5149,10.3475,208,26240.2,fracture_detected
5150,10.3495,208,5449.25,step
5150,10.3495,208,5449.25,fracture_detected
5151,10.3515,208,4951.25,step
5151,10.3515,208,4951.25,fracture_detected
5152,10.3535,208,82986.9,step
5152,10.3535,208,82986.9,fracture_detected
5153,10.3555,208,78281.7,step
5153,10.3555,208,78281.7,fracture_detected
5154,10.3575,208,41386,step
5154,10.3575,208,41386,fracture_detected
5155,10.3595,208,36196.7,step
5155,10.3595,208,36196.7,fracture_detected
5156,10.3615,208,78326.7,step
5156,10.3615,208,78326.7,fracture_detected
5157,10.3635,208,15869.7,step
5157,10.3635,208,15869.7,fracture_detected
5158,10.3654,208,15875.7,step
5158,10.3654,208,15875.7,fracture_detected
5159,10.3674,208,15373.7,step
5159,10.3674,208,15373.7,fracture_detected
5160,10.3694,208,10169.5,step
5160,10.3694,208,10169.5,fracture_detected
5161,10.3714,208,249,step
5161,10.3714,208,249,fracture_detected
5162,10.3734,208,15387.7,step
5162,10.3734,208,15387.7,fracture_detected
5163,10.3754,208,26312.2,step
5163,10.3754,208,26312.2,fracture_detected
5164,10.3774,208,20606,step
5164,10.3774,208,20606,fracture_detected
5165,10.3794,208,57120.7,step
5165,10.3794,208,57120.7,fracture_detected
5166,10.3814,208,5452.25,step
5166,10.3814,208,5452.25,fracture_detected
5167,10.3834,208,88930.2,step
5167,10.3834,208,88930.2,fracture_detected
5168,10.3853,208,62873,step
5168,10.3853,208,62873,fracture_detected
5169,10.3873,208,83241.9,step
5169,10.3873,208,83241.9,fracture_detected
5170,10.3893,208,67613.2,step
5170,10.3893,208,67613.2,fracture_detected
5171,10.3913,208,115104,step
5171,10.3913,208,115104,fracture_detected
5172,10.3933,208,15925.7,step
5172,10.3933,208,15925.7,fracture_detected
5173,10.3953,208,83309.9,step
5173,10.3953,208,83309.9,fracture_detected
5174,10.3973,208,21143,step
5174,10.3973,208,21143,fracture_detected
5175,10.3993,208,20651,step
5175,10.3993,208,20651,fracture_detected
5176,10.4013,208,36337.7,step
5176,10.4013,208,36337.7,fracture_detected
5177,10.4033,208,31602.5,step
5177,10.4033,208,31602.5,fracture_detected
5178,10.4053,208,89125.2,step
5178,10.4053,208,89125.2,fracture_detected
5179,10.4072,208,88635.2,step
5179,10.4072,208,88635.2,fracture_detected
5180,10.4092,208,83928.9,step
5180,10.4092,208,83928.9,fracture_detected
5181,10.4112,208,93901.4,step
5181,10.4112,208,93901.4,fracture_detected
5182,10.4132,208,42101,step
5182,10.4132,208,42101,fracture_detected
5183,10.4152,208,5484.25,step
5183,10.4152,208,5484.25,fracture_detected
5184,10.4172,208,52090.5,step
5184,10.4172,208,52090.5,fracture_detected
5185,10.4192,208,25934.2,step
5185,10.4192,208,25934.2,fracture_detected
5186,10.4212,208,131143,step
5186,10.4212,208,131143,fracture_detected
5187,10.4232,208,78296.7,step
5187,10.4232,208,78296.7,fracture_detected
5188,10.4252,208,31676.5,step
5188,10.4252,208,31676.5,fracture_detected
5189,10.4271,208,31182.5,step
5189,10.4271,208,31182.5,fracture_detected
5190,10.4291,208,247,step
5190,10.4291,208,247,fracture_detected
5191,10.4311,208,52165.5,step
5191,10.4311,208,52165.5,fracture_detected
5192,10.4331,208,36932.7,step
5192,10.4331,208,36932.7,fracture_detected
5193,10.4351,208,5487.25,step
5193,10.4351,208,5487.25,fracture_detected
5194,10.4371,208,115618,step
5194,10.4371,208,115618,fracture_detected
5195,10.4391,208,20714,step
5195,10.4391,208,20714,fracture_detected
5196,10.4411,208,31214.5,step
5196,10.4411,208,31214.5,fracture_detected
5197,10.4431,208,46968.2,step
5197,10.4431,208,46968.2,fracture_detected
5198,10.4451,208,25993.2,step
5198,10.4451,208,25993.2,fracture_detected
5199,10.447,208,26489.2,step
5199,10.447,208,26489.2,fracture_detected
5200,10.449,208,120508,step
5200,10.449,208,120508,fracture_detected
5201,10.451,208,47486.2,step
5201,10.451,208,47486.2,fracture_detected
5202,10.453,208,126288,step
5202,10.453,208,126288,fracture_detected
5203,10.455,208,10248.5,step
5203,10.455,208,10248.5,fracture_detected
5204,10.457,208,256,step
5204,10.457,208,256,fracture_detected
5205,10.459,208,15509.7,step
5205,10.459,208,15509.7,fracture_detected
5206,10.461,208,104872,step
5206,10.461,208,104872,fracture_detected
5207,10.463,208,68577.2,step
5207,10.463,208,68577.2,fracture_detected
5208,10.465,208,15672.5,step
5208,10.465,208,15672.5,fracture_detected
5209,10.4669,208,79486,step
5209,10.4669,208,79486,fracture_detected
5210,10.4689,208,89160.2,step
5210,10.4689,208,89160.2,fracture_detected
5211,10.4709,208,5014.25,step
5211,10.4709,208,5014.25,fracture_detected
5212,10.4729,208,5508.25,step
5212,10.4729,208,5508.25,fracture_detected
5213,10.4749,208,79195.7,step
5213,10.4749,208,79195.7,fracture_detected
5214,10.4769,208,110287,step
5214,10.4769,208,110287,fracture_detected
5215,10.4789,208,137137,step
5215,10.4789,208,137137,fracture_detected
5216,10.4809,208,99791.7,step
5216,10.4809,208,99791.7,fracture_detected
5217,10.4829,208,36622.7,step
5217,10.4829,208,36622.7,fracture_detected
5218,10.4849,208,47655.2,step
5218,10.4849,208,47655.2,fracture_detected
5219,10.4868,208,5519.25,step
5219,10.4868,208,5519.25,fracture_detected
5220,10.4888,208,126235,step
5220,10.4888,208,126235,fracture_detected
5221,10.4908,208,121466,step
5221,10.4908,208,121466,fracture_detected
5222,10.4928,208,52972.5,step
5222,10.4928,208,52972.5,fracture_detected
5223,10.4948,208,78838.7,step
5223,10.4948,208,78838.7,fracture_detected
5224,10.4968,208,5519.23,step
5224,10.4968,208,5519.23,fracture_detected
5225,10.4988,208,100476,step
5225,10.4988,208,100476,fracture_detected
5226,10.5008,208,126365,step
5226,10.5008,208,126365,fracture_detected
5227,10.5028,208,63568,step
5227,10.5028,208,63568,fracture_detected
5228,10.5048,208,147538,step
5228,10.5048,208,147538,fracture_detected
5229,10.5068,208,148044,step
5229,10.5068,208,148044,fracture_detected
5230,10.5087,208,5533.25,step
5230,10.5087,208,5533.25,fracture_detected
5231,10.5107,208,105371,step
5231,10.5107,208,105371,fracture_detected
5232,10.5127,208,5048.25,step
5232,10.5127,208,5048.25,fracture_detected
5233,10.5147,208,20900,step
5233,10.5147,208,20900,fracture_detected
5234,10.5167,208,142904,step
5234,10.5167,208,142904,fracture_detected
5235,10.5187,208,5029.25,step
5235,10.5187,208,5029.25,fracture_detected
5236,10.5207,208,42035,step
5236,10.5207,208,42035,fracture_detected
5237,10.5227,208,94923.4,step
5237,10.5227,208,94923.4,fracture_detected
5238,10.5247,208,63688,step
5238,10.5247,208,63688,fracture_detected
5239,10.5267,208,63712,step
5239,10.5267,208,63712,fracture_detected
5240,10.5286,208,20908,step
5240,10.5286,208,20908,fracture_detected
5241,10.5306,208,20916,step
5241,10.5306,208,20916,fracture_detected
5242,10.5326,208,15631.7,step
5242,10.5326,208,15631.7,fracture_detected
5243,10.5346,208,79640.7,step
5243,10.5346,208,79640.7,fracture_detected
5244,10.5366,208,10845.5,step
5244,10.5366,208,10845.5,fracture_detected
5245,10.5386,208,15626.7,step
